08, CO, 02, 00092040, 1, 0
08, CO, 1, 0, 1, 00570
08, CO, 04, 00056300, 2, 0
08, CO, 05, 00075700, 2, 0
08, CO, 03, 0, 0, 00900
08, CO, 03, 00086070, 2, 0
08, CO, 02, 00070004, 1, 0
08, CO, 02, 00063000, 3, 0
08, CO, 02, 00020000, 1, 0
08, CO, 1, 0, 1, 02900
08, CO, 05, 00146000, 3, 0
08, CO, 02, 00224060, 2, 0
08, CO, 07, 00123190, 3, 0
08, CO, 1, 0, 1, 0
08, CO, 1, 0, 3, 0
08, CO, 1, 0, 0, 00400
08, CO, 1, 0, 0, 00370
08, CO, 04, 00031000, 1, 00640
08, CO, 02, 00082000, 2, 0
08, CO, 03, 0, 1, 00440
08, CO, 1, 0, 1, 0
08, CO, 06, 0, 3, 0
08, CO, 1, 0, 2, 0
08, CO, 1, 0, 0, 0
08, CO, 02, 00064700, 0, 0
08, CO, 04, 0, 2, 0
08, CO, 02, 00060000, 2, 0
08, CO, 1, 0, 3, 0
08, CO, 03, 00087230, 3, 0
08, CO, 1, 0, 2, 0
08, CO, 1, 0, 1, 0
08, CO, 02, 00030600, 3, 0
08, CO, 04, 00092000, 2, 0
08, CO, 1, 0, 3, 00580
08, CO, 02, 00028500, 1, 0
08, CO, 03, 00063200, 3, 0
08, CO, 02, 00071961, 4, 0
08, CO, 1, 0, 0, 0
08, CO, 1, 0, 3, 0
08, CO, 1, 0, 1, 0
08, CO, 05, 00044000, 2, 0
08, CO, 1, 0, 6, 0
08, CO, 04, 00105000, 2, 0
08, CO, 1, 0, 1, 0
08, CO, 02, 00033080, 2, 0
08, CO, 02, 00039700, 2, 0
08, CO, 02, 00069200, 3, 0
08, CO, 03, 00026200, 2, 0
08, CO, 04, 00081000, 2, 01200
08, CO, 1, 0, 1, 00310
08, CO, 04, 00042000, 2, 0
08, CO, 03, 00147000, 2, 0
08, CO, 06, 00044900, 2, 0
08, CO, 02, 00118040, 2, 0
08, CO, 02, 00093000, 2, 0
08, CO, 02, 00085280, 2, 0
08, CO, 02, 00130200, 3, 0
08, CO, 04, 00110400, 4, 0
08, CO, 02, 00193060, 2, 0
08, CO, 04, 00044400, 1, 0
08, CO, 02, 00032510, 2, 0
08, CO, 03, 00040001, 2, 0
08, CO, 1, 0, 1, 0
08, CO, 1, 0, 3, 0
08, CO, 1, 0, 0, 0
08, CO, 03, 00074000, 2, 0
08, CO, 02, 00082900, 1, 0
08, CO, 03, 00142000, 4, 0
08, CO, 1, 0, 2, 0
08, CO, 06, 00090300, 4, 0
08, CO, 02, 00038500, 3, 0
08, CO, 1, 0, 2, 0
08, CO, 1, 0, 2, 0
08, CO, 03, 00025600, 2, 0
08, CO, 02, 00130000, 2, 0
08, CO, 03, 00031000, 2, 0
08, CO, 1, 0, 1, 0
08, CO, 1, 0, 1, 0
08, CO, 04, 00021000, 1, 0
08, CO, 03, 00133000, 2, 0
08, CO, 1, 0, 1, 0
08, CO, 1, 0, 0, 00950
08, CO, 02, 00023800, 1, 0
08, CO, 02, 00025800, 1, 0
08, CO, 1, 0, 1, 00700
08, CO, 1, 0, 0, 0
08, CO, 02, 00042000, 2, 00680
08, CO, 1, 0, 1, 0
08, CO, 02, 00129500, 2, 0
08, CO, 03, 00100000, 2, 0
08, CO, 02, 00083170, 2, 0
08, CO, 04, 00059000, 2, 0
08, CO, 02, 00067500, 2, 0
08, CO, 04, 00049000, 2, 0
08, CO, 05, 00114600, 2, 0
08, CO, 03, 00032000, 2, 0
08, CO, 02, 00049320, 2, 0
08, CO, 05, 00021400, 1, 00650
08, CO, 02, 00072500, 2, 0
08, CO, 07, 00085600, 2, 01200
08, CO, 03, 00060300, 4, 0
08, CO, 03, 00012000, 0, 00440
08, CO, 02, 00059000, 1, 00620
08, CO, 1, 0, 1, 0
08, CO, 04, 00109000, 4, 0
08, CO, 02, 00071020, 2, 0
08, CO, 03, 00102000, 2, 0
08, CO, 05, 00140000, 2, 0
08, CO, 1, 0, 1, 00470
08, CO, 03, 00032000, 1, 00500
08, CO, 1, 0, 1, 00600
08, CO, 02, 00190500, 2, 0
08, CO, 03, 00067004, 2, 0
08, CO, 02, 0, 0, 0
08, CO, 02, 00112700, 2, 0
08, CO, 03, 00033800, 1, 01000
08, CO, 02, 00041500, 3, 0
08, CO, 1, 0, 1, 01100
08, CO, 02, 00025000, 1, 00430
08, CO, 1, 0, 1, 00500
08, CO, 02, 00058000, 3, 0
08, CO, 03, 00028800, 2, 0
08, CO, 1, 0, 2, 0
08, CO, 06, 00052000, 2, 0
08, CO, 05, 00132900, 4, 0
08, CO, 1, 0, 1, 0
08, CO, 1, 0, 0, 0
08, CO, 1, 0, 1, 00570
08, CO, 1, 0, 0, 0
08, CO, 02, 00095000, 3, 0
08, CO, 1, 0, 1, 0
08, CO, 1, 0, 1, 0
08, CO, 1, 0, 0, 0
08, CO, 02, 00049600, 2, 0
08, CO, 1, 0, 1, 00650
08, CO, 1, 0, 1, 0
08, CO, 1, 0, 2, 0
08, CO, 02, 00050000, 1, 0
08, CO, 04, 00041890, 4, 0
08, CO, 04, 00065100, 2, 00880
08, CO, 1, 0, 0, 0
08, CO, 04, 00056500, 2, 0
08, CO, 1, 0, 1, 0
08, CO, 03, 00073700, 3, 0
08, CO, 04, 00032000, 3, 0
08, CO, 03, 00072200, 2, 0
08, CO, 1, 0, 0, 0
08, CO, 1, 0, 2, 0
08, CO, 1, 0, 2, 0
08, CO, 1, 0, 1, 0
08, CO, 02, 00100000, 2, 0
08, CO, 1, 0, 1, 01100
08, CO, 1, 0, 1, 00730
08, CO, 07, 00037520, 3, 0
08, CO, 1, 0, 1, 0
08, CO, 1, 0, 1, 0
08, CO, 02, 00098500, 2, 0
08, CO, 02, 00187000, 2, 0
08, CO, 02, 00035900, 2, 0
08, CO, 1, 0, 2, 0
08, CO, 1, 0, 1, 0
08, CO, 03, 00056000, 2, 0
08, CO, 02, 00040000, 2, 0
08, CO, 1, 0, 2, 00200
08, CO, 02, 00118800, 2, 0
08, CO, 05, 00024970, 2, 0
08, CO, 02, 00060000, 2, 0
08, CO, 1, 0, 0, 00200
08, CO, 02, 00087000, 3, 0
08, CO, 1, 0, 0, 00480
08, CO, 07, 00037000, 2, 0
08, CO, 02, 00168700, 3, 0
08, CO, 1, 0, 1, 0
08, CO, 02, 00074800, 2, 0
08, CO, 1, 0, 0, 0
08, CO, 1, 0, 2, 0
08, CO, 04, 00060500, 2, 0
08, CO, 04, 00209000, 1, 0
08, CO, 02, 00040730, 2, 0
08, CO, 04, 00077000, 3, 0
08, CO, 02, 00159650, 1, 0
08, CO, 1, 0, 1, 0
08, CO, 1, 0, 1, 0
08, CO, 05, 00041600, 2, 0
08, CO, 03, 00029200, 2, 00450
08, CO, 05, 00082000, 2, 0
08, CO, 02, 00030000, 2, 0
08, CO, 02, 00019500, 2, 0
08, CO, 02, 00050000, 5, 0
08, CO, 1, 0, 1, 00400
08, CO, 1, 0, 2, 00650
08, CO, 1, 0, 1, 0
08, CO, 02, 00065130, 2, 0
08, CO, 02, 00200000, 2, 0
08, CO, 1, 0, 1, 0
08, CO, 1, 0, 2, 0
08, CO, 02, 00015900, 2, 00800
08, CO, 02, 00148000, 2, 0
08, CO, 1, 0, 2, 0
08, CO, 1, 0, 1, 0
08, CO, 1, 0, 2, 0
08, CO, 02, 00019800, 2, 0
08, CO, 02, 00068200, 2, 0
08, CO, 04, 00067800, 2, 0
08, CO, 04, 00040004, 2, 0
08, CO, 02, 00043000, 3, 0
08, CO, 05, 00020000, 1, 0
08, CO, 1, 0, 1, 0
08, CO, 05, 00042500, 3, 0
08, CO, 02, 00374000, 2, 0
08, CO, 03, 00055500, 2, 0
08, CO, 1, 0, 3, 0
08, CO, 02, 00022780, 2, 0
08, CO, 02, 00072000, 2, 0
08, CO, 1, 0, 3, 0
08, CO, 1, 0, 2, 00700
08, CO, 1, 0, 0, 0
08, CO, 1, 0, 1, 00520
08, CO, 02, 00181000, 2, 0
08, CO, 02, 00412000, 3, 0
08, CO, 04, 00047400, 2, 0
08, CO, 04, 00059000, 3, 0
08, CO, 02, 00040600, 3, 0
08, CO, 1, 0, 1, 0
08, CO, 03, 00026700, 3, 0
08, CO, 03, 00088800, 5, 0
08, CO, 03, 00116000, 3, 0
08, CO, 02, 00072000, 2, 0
08, CO, 06, 00052400, 5, 0
08, CO, 02, 00028000, 3, 0
08, CO, 02, 00063830, 1, 00850
08, CO, 1, 0, 1, 00660
08, CO, 03, 00160150, 5, 0
08, CO, 1, 0, 2, 0
08, CO, 07, 00074500, 3, 0
08, CO, 1, 0, 0, 0
08, CO, 1, 0, 3, 0
08, CO, 03, 00087000, 2, 0
08, CO, 03, 00207134, 3, 0
08, CO, 1, 0, 0, 0
08, CO, 1, 0, 2, 0
08, CO, 02, 00074300, 2, 0
08, CO, 02, 00049000, 3, 0
08, CO, 02, 00230300, 2, 0
08, CO, 04, 00156100, 4, 0
08, CO, 03, 00039300, 1, 0
08, CO, 1, 0, 0, 00250
08, CO, 02, 00064610, 2, 0
08, CO, 1, 0, 1, 0
08, CO, 03, 0, 1, 01000
08, CO, 02, 00028100, 1, 0
08, CO, 03, 00024000, 2, 0
08, CO, 03, 00023900, 0, 0
08, CO, 1, 0, 3, 0
08, CO, 04, 00074500, 2, 0
08, CO, 1, 0, 0, 00850
08, CO, 1, 0, 1, 0
08, CO, 02, 00140000, 3, 0
08, CO, 03, 0, 2, 0
08, CO, 02, 00127610, 2, 0
08, CO, 1, 0, 1, 00800
08, CO, 02, 00013400, 2, 01100
08, CO, 1, 0, 0, 02900
08, CO, 05, 00018700, 3, 0
08, CO, 1, 0, 1, 00510
08, CO, 03, 00084900, 3, 0
08, CO, 03, 00294500, 3, 0
08, CO, 02, 00085600, 2, 0
08, CO, 03, 00065000, 3, 0
08, CO, 02, 00045600, 2, 0
08, CO, 04, 00021500, 2, 0
08, CO, 1, 0, 1, 00600
08, CO, 03, 00068010, 3, 0
08, CO, 02, 00073020, 2, 0
08, CO, 1, 0, 2, 00750
08, CO, 1, 0, 0, 0
08, CO, 02, 00032000, 1, 00650
08, CO, 02, 00037200, 1, 0
08, CO, 06, 00231000, 3, 0
08, CO, 02, 00051000, 2, 0
08, CO, 02, 00068500, 2, 0
08, CO, 1, 0, 0, 0
08, CO, 1, 0, 0, 00980
08, CO, 02, 00181600, 2, 0
08, CO, 03, 00100000, 2, 0
08, CO, 02, 00099800, 2, 0
08, CO, 1, 0, 0, 0
08, CO, 02, 00064700, 3, 0
08, CO, 1, 0, 1, 00880
08, CO, 1, 0, 1, 0
08, CO, 1, 0, 1, 0
08, CO, 05, 00039800, 1, 0
08, CO, 1, 0, 6, 00410
08, CO, 1, 0, 1, 00280
08, CO, 02, 00042300, 2, 0
08, CO, 1, 0, 0, 0
08, CO, 02, 00058000, 2, 0
08, CO, 1, 0, 1, 0
08, CO, 03, 00140400, 2, 0
08, CO, 02, 00015600, 1, 0
08, CO, 02, 00038000, 4, 0
08, CO, 1, 0, 0, 0
08, CO, 06, 00065000, 2, 00650
08, CO, 1, 0, 2, 00400
08, CO, 1, 0, 1, 0
08, CO, 1, 0, 1, 00140
08, CO, 03, 00120200, 3, 0
08, CO, 04, 00076000, 4, 0
08, CO, 02, 00037000, 1, 0
08, CO, 02, 0, 0, 00700
08, CO, 1, 0, 1, 0
08, CO, 1, 0, 3, 0
08, CO, 1, 0, 1, 0
08, CO, 04, 00070500, 2, 0
08, CO, 1, 0, 2, 00300
08, CO, 1, 0, 4, 00580
08, CO, 02, 00095400, 3, 0
08, CO, 04, 00460000, 3, 0
08, CO, 02, 00105800, 2, 0
08, CO, 1, 0, 2, 0
08, CO, 02, 00105300, 2, 0
08, CO, 1, 0, 1, 00550
08, CO, 02, 00042000, 2, 0
08, CO, 05, 00098000, 5, 0
08, CO, 05, 00032800, 2, 0
08, CO, 03, 00237000, 3, 0
08, CO, 02, 00069000, 2, 0
08, CO, 04, 00059500, 4, 0
08, CO, 02, 00046400, 1, 0
08, CO, 1, 0, 1, 0
08, CO, 02, 00067400, 2, 0
08, CO, 02, 00040900, 1, 0
08, CO, 1, 0, 4, 01300
08, CO, 1, 0, 1, 0
08, CO, 1, 0, 1, 0
08, CO, 02, 00042000, 4, 0
08, CO, 1, 0, 1, 00750
08, CO, 02, 00154100, 1, 0
08, CO, 1, 0, 1, 0
08, CO, 07, 00124000, 4, 0
08, CO, 1, 0, 2, 0
08, CO, 1, 0, 1, 0
08, CO, 1, 0, 1, 00650
08, CO, 04, 00081000, 2, 0
08, CO, 03, 00179500, 4, 0
08, CO, 1, 0, 1, 0
08, CO, 02, 00093100, 2, 0
08, CO, 02, 00060200, 1, 0
08, CO, 04, 00130000, 4, 0
08, CO, 05, 00077000, 3, 0
08, CO, 02, 00083000, 3, 0
08, CO, 03, 00019000, 0, 00440
08, CO, 02, 00059200, 4, 0
08, CO, 1, 0, 1, 0
08, CO, 02, 00048000, 2, 0
08, CO, 1, 0, 2, 0
08, CO, 03, 0, 1, 00700
08, CO, 1, 0, 2, 0
08, CO, 02, 00163000, 2, 0
08, CO, 02, 00034600, 2, 0
08, CO, 1, 0, 1, 0
08, CO, 02, 00093600, 2, 0
08, CO, 03, 00145600, 2, 0
08, CO, 02, 00080050, 2, 0
08, CO, 1, 0, 0, 0
08, CO, 02, 00165000, 2, 0
08, CO, 03, 00079000, 3, 0
08, CO, 1, 0, 0, 00950
08, CO, 04, 00049000, 4, 0
08, CO, 04, 00080000, 3, 0
08, CO, 02, 00040000, 2, 00850
08, CO, 1, 0, 1, 0
08, CO, 03, 00076277, 4, 0
08, CO, 02, 00060000, 4, 0
08, CO, 02, 00411000, 2, 0
08, CO, 1, 0, 0, 0
08, CO, 1, 0, 1, 00440
08, CO, 1, 0, 1, 0
08, CO, 1, 0, 0, 0
08, CO, 1, 0, 1, 00750
08, CO, 1, 0, 0, 0
08, CO, 1, 0, 1, 00930
08, CO, 1, 0, 2, 0
08, CO, 1, 0, 1, 00500
08, CO, 02, 00070000, 6, 0
08, CO, 02, 00054600, 3, 0
08, CO, 06, 00040000, 2, 0
08, CO, 02, 00104000, 2, 0
08, CO, 03, 00061000, 2, 0
08, CO, 03, 00074000, 3, 0
08, CO, 1, 0, 1, 0
08, CO, 04, 00087000, 2, 0
08, CO, 05, 00282000, 3, 0
08, CO, 1, 0, 2, 00700
08, CO, 02, 00137000, 3, 0
08, CO, 1, 0, 1, 0
08, CO, 04, 00091500, 4, 0
08, CO, 02, 00044350, 0, 00400
08, CO, 1, 0, 1, 0
08, CO, 1, 0, 1, 01200
08, CO, 1, 0, 2, 00600
08, CO, 05, 00146700, 4, 0
08, CO, 1, 0, 1, 00690
08, CO, 1, 0, 1, 0
08, CO, 04, 00093000, 2, 0
08, CO, 1, 0, 2, 0
08, CO, 1, 0, 1, 0
08, CO, 1, 0, 1, 00890
08, CO, 02, 00057250, 4, 0
08, CO, 04, 00024800, 1, 00660
08, CO, 1, 0, 2, 0
08, CO, 04, 00116600, 6, 0
08, CO, 1, 0, 2, 0
08, CO, 1, 0, 0, 00890
08, CO, 04, 00167000, 2, 0
08, CO, 1, 0, 2, 0
08, CO, 1, 0, 0, 0
08, CO, 02, 00019700, 2, 0
08, CO, 03, 00101300, 2, 00930
08, CO, 1, 0, 2, 0
08, CO, 02, 00399000, 2, 0
08, CO, 02, 00078000, 2, 0
08, CO, 02, 00126000, 2, 0
08, CO, 1, 0, 2, 0
08, CO, 1, 0, 1, 00550
08, CO, 03, 00145000, 3, 0
08, CO, 1, 0, 4, 0
08, CO, 1, 0, 1, 0
08, CO, 1, 0, 0, 0
08, CO, 1, 0, 1, 0
08, CO, 04, 00167800, 4, 0
08, CO, 1, 0, 1, 0
08, CO, 03, 00020400, 1, 00620
08, CO, 02, 00089590, 2, 0
08, CO, 03, 00099960, 2, 0
08, CO, 1, 0, 3, 00450
08, CO, 1, 0, 1, 00570
08, CO, 04, 00097000, 2, 0
08, CO, 04, 00066400, 2, 0
08, CO, 02, 00121000, 3, 0
08, CO, 02, 0, 1, 00650
08, CO, 02, 00048000, 4, 0
08, CO, 1, 0, 2, 0
08, CO, 02, 00074500, 6, 0
08, CO, 02, 00190000, 2, 0
08, CO, 02, 00070000, 3, 00800
08, CO, 1, 0, 0, 00780
08, CO, 02, 00190000, 3, 0
08, CO, 02, 00046220, 3, 0
08, CO, 1, 0, 0, 0
08, CO, 02, 00020700, 1, 0
08, CO, 02, 00050481, 2, 0
08, CO, 04, 00036500, 3, 0
08, CO, 02, 00019200, 1, 0
08, CO, 02, 00048900, 2, 0
08, CO, 03, 00068760, 3, 0
08, CO, 05, 00094500, 2, 0
08, CO, 1, 0, 0, 00210
08, CO, 02, 00054000, 3, 0
08, CO, 02, 0, 2, 0
08, CO, 1, 0, 1, 00450
08, CO, 1, 0, 3, 0
08, CO, 03, 0, 0, 00400
08, CO, 04, 00144200, 4, 0
08, CO, 05, 00085000, 3, 0
08, CO, 02, 00033300, 2, 0
08, CO, 02, 00026700, 2, 0
08, CO, 1, 0, 2, 0
08, CO, 1, 0, 0, 0
08, CO, 06, 00028020, 1, 01300
08, CO, 04, 00053620, 2, 0
08, CO, 03, 00104000, 3, 0
08, CO, 02, 00025600, 2, 0
08, CO, 02, 00241000, 2, 0
08, CO, 04, 00021700, 2, 0
08, CO, 02, 00105000, 2, 0
08, CO, 02, 00071700, 2, 0
08, CO, 07, 00025710, 1, 00310
08, CO, 02, 00088800, 2, 0
08, CO, 1, 0, 2, 0
08, CO, 1, 0, 1, 00530
08, CO, 04, 00123000, 1, 0
08, CO, 02, 00028104, 2, 0
08, CO, 1, 0, 0, 0
08, CO, 1, 0, 1, 0
08, CO, 04, 00135300, 2, 0
08, CO, 04, 00050000, 2, 0
08, CO, 04, 00120000, 2, 0
08, CO, 06, 00022300, 3, 0
08, CO, 02, 00054460, 4, 0
08, CO, 05, 00059000, 2, 01300
08, CO, 1, 0, 1, 0
08, CO, 03, 00156500, 3, 0
08, CO, 05, 00034320, 1, 0
08, CO, 02, 00036000, 2, 0
08, CO, 03, 00070000, 2, 01200
08, CO, 1, 0, 1, 0
08, CO, 1, 0, 4, 0
08, CO, 02, 00137600, 2, 0
08, CO, 02, 00050600, 2, 0
08, CO, 03, 00014800, 1, 0
08, CO, 1, 0, 2, 0
08, CO, 02, 00093820, 3, 0
08, CO, 1, 0, 2, 0
08, CO, 02, 00046600, 2, 0
08, CO, 02, 00083700, 2, 0
08, CO, 06, 00124350, 6, 0
08, CO, 04, 00054000, 4, 0
08, CO, 1, 0, 1, 00460
08, CO, 1, 0, 1, 0
08, CO, 02, 00245400, 2, 0
08, CO, 04, 00039000, 3, 0
08, CO, 1, 0, 1, 0
08, CO, 1, 0, 0, 00260
08, CO, 1, 0, 1, 0
08, CO, 1, 0, 0, 0
08, CO, 1, 0, 1, 00670
08, CO, 1, 0, 0, 00400
08, CO, 1, 0, 1, 00560
08, CO, 02, 00030000, 2, 00720
08, CO, 03, 00206000, 4, 0
08, CO, 1, 0, 1, 0
08, CO, 02, 00457000, 3, 0
08, CO, 02, 00030050, 2, 0
08, CO, 05, 00035300, 2, 0
08, CO, 03, 00093000, 2, 0
08, CO, 1, 0, 0, 00230
08, CO, 02, 00038000, 2, 00400
08, CO, 1, 0, 2, 01200
08, CO, 1, 0, 0, 00350
08, CO, 02, 00135000, 2, 0
08, CO, 1, 0, 0, 0
08, CO, 04, 00080000, 3, 0
08, CO, 1, 0, 1, 0
08, CO, 03, 00030000, 1, 00600
08, CO, 06, 00080000, 3, 0
08, CO, 04, 00077000, 2, 0
08, CO, 1, 0, 0, 00850
08, CO, 03, 00013000, 1, 00370
08, CO, 04, 00320310, 3, 0
08, CO, 1, 0, 0, 0
08, CO, 1, 0, 2, 00600
08, CO, 02, 00041700, 2, 0
08, CO, 1, 0, 0, 0
08, CO, 1, 0, 2, 0
08, CO, 1, 0, 1, 0
08, CO, 02, 00093700, 2, 0
08, CO, 02, 00043200, 3, 0
08, CO, 1, 0, 1, 0
08, CO, 02, 00074700, 5, 0
08, CO, 02, 00053200, 2, 0
08, CO, 08, 00070901, 5, 0
08, CO, 1, 0, 2, 0
08, CO, 1, 0, 1, 0
08, CO, 02, 00071400, 2, 0
08, CO, 1, 0, 3, 0
08, CO, 03, 00084000, 2, 0
08, CO, 1, 0, 3, 0
08, CO, 02, 00061100, 2, 0
08, CO, 03, 00097000, 2, 0
08, CO, 02, 00074500, 3, 0
08, CO, 03, 00113650, 4, 0
08, CO, 02, 00037720, 1, 0
08, CO, 02, 00056000, 2, 0
08, CO, 03, 00100000, 4, 0
08, CO, 04, 00099950, 3, 0
08, CO, 1, 0, 0, 00550
08, CO, 02, 00067000, 2, 0
08, CO, 02, 00122000, 3, 0
08, CO, 1, 0, 1, 0
08, CO, 1, 0, 1, 00630
08, CO, 04, 00059000, 1, 0
08, CO, 1, 0, 1, 00200
08, CO, 1, 0, 0, 0
08, CO, 1, 0, 1, 0
08, CO, 05, 00057000, 3, 0
08, CO, 02, 00190400, 2, 0
08, CO, 04, 00109000, 3, 0
08, CO, 02, 00091000, 3, 0
08, CO, 03, 00071400, 3, 0
08, CO, 02, 00024000, 2, 00930
08, CO, 02, 00046534, 2, 0
08, CO, 03, 00025100, 2, 0
08, CO, 1, 0, 2, 0
08, CO, 09, 00050100, 3, 0
08, CO, 02, 00060000, 2, 0
08, CO, 04, 00051100, 2, 0
08, CO, 02, 00047700, 2, 0
08, CO, 02, 00146000, 4, 0
08, CO, 06, 00197200, 5, 0
08, CO, 1, 0, 2, 0
08, CO, 04, 00225500, 2, 0
08, CO, 02, 00048600, 2, 0
08, CO, 04, 00052000, 3, 0
08, CO, 03, 00035000, 2, 0
08, CO, 02, 00047300, 3, 0
08, CO, 03, 00073000, 2, 0
08, CO, 1, 0, 0, 00160
08, CO, 1, 0, 0, 00280
08, CO, 02, 00076000, 4, 0
08, CO, 1, 0, 2, 00880
08, CO, 02, 00067150, 2, 0
08, CO, 1, 0, 1, 0
08, CO, 1, 0, 0, 0
08, CO, 1, 0, 0, 0
08, CO, 1, 0, 1, 0
08, CO, 05, 00091700, 1, 0
08, CO, 03, 00152000, 2, 0
08, CO, 1, 0, 0, 00730
08, CO, 03, 00065000, 2, 0
08, CO, 02, 00029250, 2, 0
08, CO, 1, 0, 1, 0
08, CO, 1, 0, 1, 0
08, CO, 1, 0, 1, 00460
08, CO, 04, 00052900, 2, 0
08, CO, 05, 00030000, 2, 00550
08, CO, 02, 00042000, 1, 0
08, CO, 1, 0, 1, 00590
08, CO, 06, 00030000, 3, 0
08, CO, 1, 0, 1, 0
08, CO, 1, 0, 1, 0
08, CO, 1, 0, 2, 0
08, CO, 02, 00080000, 2, 0
08, CO, 02, 00043720, 4, 0
08, CO, 02, 00060700, 3, 0
08, CO, 02, 0, 1, 0
08, CO, 03, 00182250, 3, 0
08, CO, 02, 0, 2, 01700
08, CO, 02, 00018600, 1, 00400
08, CO, 1, 0, 2, 0
08, CO, 04, 00080000, 2, 0
08, CO, 03, 00073000, 4, 0
08, CO, 02, 00097000, 2, 01600
08, CO, 1, 0, 1, 00500
08, CO, 02, 00045300, 2, 0
08, CO, 1, 0, 0, 00400
08, CO, 1, 0, 1, 0
08, CO, 03, 00023520, 3, 0
